ws,text type,value,word,frq,fpm
is a type of,Genre,Thesis,decussata,11,0.3843998384542206
is a type of,Genre,Thesis,Ascobulla,11,0.3843998384542206
is a type of,Genre,Thesis,Mullus,11,0.3843998384542206
is a type of,Genre,Thesis,quality,10,0.349454398594746
is a type of,Genre,Thesis,Hyndes,10,0.349454398594746
is a type of,Genre,Thesis,Australia,10,0.349454398594746
is a type of,Genre,Thesis,effect,10,0.349454398594746
is a type of,Genre,Thesis,marina,10,0.349454398594746
is a type of,Genre,Thesis,coast,10,0.349454398594746
is a type of,Genre,Thesis,Lakes,10,0.349454398594746
is a type of,Genre,Thesis,Sea,10,0.349454398594746
is a type of,Genre,Thesis,growth,10,0.349454398594746
is a type of,Genre,Thesis,Crawley,10,0.349454398594746
is a type of,Genre,Thesis,index,10,0.349454398594746
is a type of,Genre,Thesis,study,10,0.349454398594746
is a type of,Genre,Thesis,work,10,0.349454398594746
is a type of,Genre,Thesis,Glans,10,0.349454398594746
is a type of,Genre,Thesis,bed,9,0.3145089587352714
is a type of,Genre,Thesis,training,9,0.3145089587352714
is a type of,Genre,Thesis,knowledge,9,0.3145089587352714
is a type of,Genre,Law,water,43,1.502653913957408
is a type of,Genre,Law,note,30,1.0483631957842379
is a type of,Genre,Law,plant,18,0.6290179174705428
is a type of,Genre,Law,body,17,0.5940724776110683
is a type of,Genre,Law,pollution,12,0.4193452783136952
is a type of,Genre,Law,river,12,0.4193452783136952
is a type of,Genre,Law,quot,12,0.4193452783136952
is a type of,Genre,Law,refinery,11,0.3843998384542206
is a type of,Genre,Law,groundwater,11,0.3843998384542206
is a type of,Genre,Law,C,10,0.349454398594746
is a type of,Genre,Law,construction,10,0.349454398594746
is a type of,Genre,Law,petroleum,10,0.349454398594746
is a type of,Genre,Law,coli,10,0.349454398594746
is a type of,Genre,Law,identification,10,0.349454398594746
is a type of,Genre,Law,energy,10,0.349454398594746
is a type of,Genre,Law,pollutant,10,0.349454398594746
is a type of,Genre,Law,chemical,10,0.349454398594746
is a type of,Genre,Law,land,10,0.349454398594746
is a type of,Genre,Law,summary,9,0.3145089587352714
is a type of,Genre,Law,estimation,9,0.3145089587352714
is a type of,Genre,Law,source,9,0.3145089587352714
is a type of,Genre,Law,status,9,0.3145089587352714
is a type of,Genre,Law,use,9,0.3145089587352714
is a type of,Genre,Law,characteristic,9,0.3145089587352714
is a type of,Genre,Law,area,8,0.27956351887579683
is a type of,Genre,Law,fishery,8,0.27956351887579683
is a type of,Genre,Law,spore,8,0.27956351887579683
is a type of,Genre,Law,lake,8,0.27956351887579683
is a type of,Genre,Law,resource,8,0.27956351887579683
is a type of,Genre,Law,point,8,0.27956351887579683
is a type of,Genre,Law,measure,7,0.2446180790163222
is a type of,Genre,Law,diversion,7,0.2446180790163222
is a type of,Genre,Law,power,7,0.2446180790163222
is a type of,Genre,Law,mill,7,0.2446180790163222
is a type of,Genre,Law,paper,7,0.2446180790163222
is a type of,Genre,Law,authorisation,7,0.2446180790163222
is a type of,Genre,Law,transport,7,0.2446180790163222
is a type of,Genre,Law,cost,7,0.2446180790163222
is a type of,Genre,Law,policy,7,0.2446180790163222
is a type of,Genre,Law,tourism,7,0.2446180790163222
is a type of,Genre,Law,agriculture,7,0.2446180790163222
is a type of,Genre,Law,prohibition,6,0.2096726391568476
is a type of,Genre,Law,catchment,6,0.2096726391568476
is a type of,Genre,Law,information,6,0.2096726391568476
is a type of,Genre,Law,rainwater,6,0.2096726391568476
is a type of,Genre,Law,purpose,6,0.2096726391568476
is a type of,Genre,Law,abstraction,6,0.2096726391568476
is a type of,Genre,Law,canal,6,0.2096726391568476
is a type of,Genre,Law,stream,6,0.2096726391568476
is a type of,Genre,Law,registration,6,0.2096726391568476
is a type of,Genre,Law,reservoir,6,0.2096726391568476
is a type of,Genre,Law,layer,6,0.2096726391568476
is a type of,Genre,Law,authority,6,0.2096726391568476
is a type of,Genre,Law,entry,6,0.2096726391568476
is a type of,Genre,Law,run-off,6,0.2096726391568476
is a type of,Genre,Law,type,6,0.2096726391568476
is a type of,Genre,Law,minivan,5,0.174727199297373
is a type of,Genre,Law,worker,5,0.174727199297373
is a type of,Genre,Law,turbidity,5,0.174727199297373
is a type of,Genre,Law,Colony,5,0.174727199297373
is a type of,Genre,Law,Taste,5,0.174727199297373
is a type of,Genre,Law,Pseudomonas,5,0.174727199297373
is a type of,Genre,Law,concentration,5,0.174727199297373
is a type of,Genre,Law,Hydrogen,5,0.174727199297373
is a type of,Genre,Law,Escherichia,5,0.174727199297373
is a type of,Genre,Law,bacterium,5,0.174727199297373
is a type of,Genre,Law,[number],5,0.174727199297373
is a type of,Genre,Law,SUVs,5,0.174727199297373
is a type of,Genre,Law,count,5,0.174727199297373
is a type of,Genre,Law,Odour,5,0.174727199297373
is a type of,Genre,Law,activity,5,0.174727199297373
is a type of,Genre,Law,truck,5,0.174727199297373
is a type of,Genre,Law,factory,5,0.174727199297373
is a type of,Genre,Law,E.,5,0.174727199297373
is a type of,Genre,Law,paragraph,5,0.174727199297373
is a type of,Genre,Law,user,5,0.174727199297373
is a type of,Genre,Law,datum,5,0.174727199297373
is a type of,Genre,Law,register,5,0.174727199297373
is a type of,Genre,Law,aeruginosa,5,0.174727199297373
is a type of,Genre,Law,car,5,0.174727199297373
is a type of,Genre,Law,case,5,0.174727199297373
is a type of,Genre,Law,quality,5,0.174727199297373
is a type of,Genre,Law,Iron,5,0.174727199297373
is a type of,Genre,Law,ion,5,0.174727199297373
is a type of,Genre,Law,plan,5,0.174727199297373
is a type of,Genre,Law,Nitrite,5,0.174727199297373
is a type of,Genre,Law,timetable,5,0.174727199297373
is a type of,Genre,Law,ground-level,4,0.13978175943789842
is a type of,Genre,Law,production,4,0.13978175943789842
is a type of,Genre,Law,Annex,4,0.13978175943789842
is a type of,Genre,Law,cancer,4,0.13978175943789842
is a type of,Genre,Law,benzene,4,0.13978175943789842
is a type of,Genre,Law,deposit,4,0.13978175943789842
is a type of,Genre,Law,review,4,0.13978175943789842
is a type of,Genre,Law,application,4,0.13978175943789842
is a type of,Genre,Law,accordance,4,0.13978175943789842
is a type of,Genre,Law,discharge,4,0.13978175943789842
is a type of,Genre,Law,standard,4,0.13978175943789842
is a type of,Genre,Law,effect,4,0.13978175943789842
is a type of,Genre,Law,contamination,4,0.13978175943789842
is a type of,Editor,Government,water,351,12.265849390675584
is a type of,Editor,Government,wave,251,8.771305404728125
is a type of,Editor,Government,National,155,5.416543178218563
is a type of,Editor,Government,storm,155,5.416543178218563
is a type of,Editor,Government,beach,152,5.3117068586401395
is a type of,Editor,Government,use,125,4.368179982434325
is a type of,Editor,Government,change,125,4.368179982434325
is a type of,Editor,Government,area,123,4.298289102715375
is a type of,Editor,Government,management,117,4.0886164635585285
is a type of,Editor,Government,river,117,4.0886164635585285
is a type of,Editor,Government,climate,107,3.7391620649637822
is a type of,Editor,Government,level,103,3.599380305525884
is a type of,Editor,Government,sediment,103,3.599380305525884
is a type of,Editor,Government,construction,101,3.529489425806935
is a type of,Editor,Government,Association,96,3.354762226509562
is a type of,Editor,Government,waste,85,2.9703623880553414
is a type of,Editor,Government,flood,84,2.9354169481958667
is a type of,Editor,Government,system,83,2.900471508336392
is a type of,Editor,Government,land,81,2.8305806286174424
is a type of,Editor,Government,energy,81,2.8305806286174424
is a type of,Editor,Government,authority,81,2.8305806286174424
is a type of,Editor,Government,[number],80,2.795635188757968
is a type of,Editor,Government,sand,80,2.795635188757968
is a type of,Editor,Government,development,76,2.6558534293200697
is a type of,Editor,Government,project,76,2.6558534293200697
is a type of,Editor,Government,soil,74,2.5859625496011205
is a type of,Editor,Government,sea,71,2.4811262300226966
is a type of,Editor,Government,surface,70,2.446180790163222
is a type of,Editor,Government,precipitation,70,2.446180790163222
is a type of,Editor,Government,transport,70,2.446180790163222
is a type of,Editor,Government,datum,67,2.3413444705847986
is a type of,Editor,Government,source,65,2.2714535908658493
is a type of,Editor,Government,wind,64,2.2365081510063747
is a type of,Editor,Government,plant,63,2.2015627111468996
is a type of,Editor,Government,dune,63,2.2015627111468996
is a type of,Editor,Government,structure,63,2.2015627111468996
is a type of,Editor,Government,activity,63,2.2015627111468996
is a type of,Editor,Government,forest,62,2.166617271287425
is a type of,Editor,Government,quality,60,2.0967263915684757
is a type of,Editor,Government,monitoring,58,2.026835511849527
is a type of,Editor,Government,type,57,1.9918900719900523
is a type of,Editor,Government,effect,57,1.9918900719900523
is a type of,Editor,Government,breakwater,57,1.9918900719900523
is a type of,Editor,Government,erosion,56,1.9569446321305777
is a type of,Editor,Government,basin,55,1.921999192271103
is a type of,Editor,Government,site,55,1.921999192271103
is a type of,Editor,Government,flow,55,1.921999192271103
is a type of,Editor,Government,heat,54,1.8870537524116284
is a type of,Editor,Government,impact,54,1.8870537524116284
is a type of,Editor,Government,information,54,1.8870537524116284
is a type of,Editor,Government,pressure,54,1.8870537524116284
is a type of,Editor,Government,snow,50,1.7472719929737301
is a type of,Editor,Government,condition,50,1.7472719929737301
is a type of,Editor,Government,power,50,1.7472719929737301
is a type of,Editor,Government,gas,50,1.7472719929737301
is a type of,Editor,Government,pollution,50,1.7472719929737301
is a type of,Editor,Government,distribution,49,1.7123265531142553
is a type of,Editor,Government,rock,48,1.677381113254781
is a type of,Editor,Government,road,48,1.677381113254781
is a type of,Editor,Government,location,48,1.677381113254781
is a type of,Editor,Government,protection,48,1.677381113254781
is a type of,Editor,Government,material,48,1.677381113254781
is a type of,Editor,Government,factor,48,1.677381113254781
is a type of,Editor,Government,landowner,48,1.677381113254781
is a type of,Editor,Government,supply,47,1.6424356733953063
is a type of,Editor,Government,g,47,1.6424356733953063
is a type of,Editor,Government,depth,47,1.6424356733953063
is a type of,Editor,Government,temperature,47,1.6424356733953063
is a type of,Editor,Government,debris,47,1.6424356733953063
is a type of,Editor,Government,Flood,45,1.572544793676357
is a type of,Editor,Government,process,45,1.572544793676357
is a type of,Editor,Government,term,45,1.572544793676357
is a type of,Editor,Government,company,45,1.572544793676357
is a type of,Editor,Government,Europe,44,1.5375993538168824
is a type of,Editor,Government,fishing,44,1.5375993538168824
is a type of,Editor,Government,region,43,1.502653913957408
is a type of,Editor,Government,drought,43,1.502653913957408
is a type of,Editor,Government,discharge,43,1.502653913957408
is a type of,Editor,Government,control,43,1.502653913957408
is a type of,Editor,Government,facility,42,1.4677084740979334
is a type of,Editor,Government,Beach,42,1.4677084740979334
is a type of,Editor,Government,user,41,1.4327630342384587
is a type of,Editor,Government,rain,41,1.4327630342384587
is a type of,Editor,Government,resource,41,1.4327630342384587
is a type of,Editor,Government,nature,40,1.397817594378984
is a type of,Editor,Government,inlet,40,1.397817594378984
is a type of,Editor,Government,coast,40,1.397817594378984
is a type of,Editor,Government,River,40,1.397817594378984
is a type of,Editor,Government,association,40,1.397817594378984
is a type of,Editor,Government,harbor,39,1.3628721545195095
is a type of,Editor,Government,Protection,39,1.3628721545195095
is a type of,Editor,Government,Agency,39,1.3628721545195095
is a type of,Editor,Government,carbon,39,1.3628721545195095
is a type of,Editor,Government,planning,38,1.3279267146600349
is a type of,Editor,Government,lake,38,1.3279267146600349
is a type of,Editor,Government,stream,38,1.3279267146600349
is a type of,Editor,Government,model,38,1.3279267146600349
is a type of,Editor,Government,value,38,1.3279267146600349
is a type of,Editor,Government,industry,38,1.3279267146600349
is a type of,Editor,Government,Environment,38,1.3279267146600349
is a type of,Domain,2.4 Geology,deposit,159,5.556324937656461
is a type of,Domain,2.4 Geology,rock,103,3.599380305525884
is a type of,Domain,2.4 Geology,change,102,3.5644348656664095
is a type of,Domain,2.4 Geology,water,99,3.4595985460879852
is a type of,Domain,2.4 Geology,limestone,92,3.2149804670716633
is a type of,Domain,2.4 Geology,river,89,3.1101441474932394
is a type of,Domain,2.4 Geology,fault,86,3.005307827914816
is a type of,Domain,2.4 Geology,sand,75,2.620907989460595
is a type of,Domain,2.4 Geology,climate,75,2.620907989460595
is a type of,Domain,2.4 Geology,ophiolite,72,2.5160716698821712
is a type of,Domain,2.4 Geology,sea,72,2.5160716698821712
is a type of,Domain,2.4 Geology,lake,70,2.446180790163222
is a type of,Domain,2.4 Geology,mineral,70,2.446180790163222
is a type of,Domain,2.4 Geology,sediment,70,2.446180790163222
is a type of,Domain,2.4 Geology,belt,70,2.446180790163222
is a type of,Domain,2.4 Geology,system,68,2.376289910444273
is a type of,Domain,2.4 Geology,United,67,2.3413444705847986
is a type of,Domain,2.4 Geology,basin,66,2.306399030725324
is a type of,Domain,2.4 Geology,amphibole,66,2.306399030725324
is a type of,Domain,2.4 Geology,States,66,2.306399030725324
is a type of,Domain,2.4 Geology,basalt,65,2.2714535908658493
is a type of,Domain,2.4 Geology,fold,63,2.2015627111468996
is a type of,Domain,2.4 Geology,America,63,2.2015627111468996
is a type of,Domain,2.4 Geology,ocean,63,2.2015627111468996
is a type of,Domain,2.4 Geology,Lake,62,2.166617271287425
is a type of,Domain,2.4 Geology,time,59,2.0617809517090016
is a type of,Domain,2.4 Geology,flow,58,2.026835511849527
is a type of,Domain,2.4 Geology,part,57,1.9918900719900523
is a type of,Domain,2.4 Geology,year,55,1.921999192271103
is a type of,Domain,2.4 Geology,mica,55,1.921999192271103
is a type of,Domain,2.4 Geology,earth,55,1.921999192271103
is a type of,Domain,2.4 Geology,earthquake,54,1.8870537524116284
is a type of,Domain,2.4 Geology,wave,54,1.8870537524116284
is a type of,Domain,2.4 Geology,iron,52,1.8171628726926794
is a type of,Domain,2.4 Geology,structure,52,1.8171628726926794
is a type of,Domain,2.4 Geology,gravel,52,1.8171628726926794
is a type of,Domain,2.4 Geology,Lakes,51,1.7822174328332048
is a type of,Domain,2.4 Geology,lava,51,1.7822174328332048
is a type of,Domain,2.4 Geology,mountain,50,1.7472719929737301
is a type of,Domain,2.4 Geology,sandstone,50,1.7472719929737301
is a type of,Domain,2.4 Geology,flood,49,1.7123265531142553
is a type of,Domain,2.4 Geology,surface,48,1.677381113254781
is a type of,Domain,2.4 Geology,soil,47,1.6424356733953063
is a type of,Domain,2.4 Geology,South,46,1.6074902335358316
is a type of,Domain,2.4 Geology,size,46,1.6074902335358316
is a type of,Domain,2.4 Geology,quartz,46,1.6074902335358316
is a type of,Domain,2.4 Geology,zone,45,1.572544793676357
is a type of,Domain,2.4 Geology,S,45,1.572544793676357
is a type of,Domain,2.4 Geology,clay,45,1.572544793676357
is a type of,Domain,2.4 Geology,North,44,1.5375993538168824
is a type of,Domain,2.4 Geology,layer,44,1.5375993538168824
is a type of,Domain,2.4 Geology,granite,44,1.5375993538168824
is a type of,Domain,2.4 Geology,carbonate,44,1.5375993538168824
is a type of,Domain,2.4 Geology,ice,43,1.502653913957408
is a type of,Domain,2.4 Geology,chromite,42,1.4677084740979334
is a type of,Domain,2.4 Geology,type,42,1.4677084740979334
is a type of,Domain,2.4 Geology,unit,41,1.4327630342384587
is a type of,Domain,2.4 Geology,biotite,40,1.397817594378984
is a type of,Domain,2.4 Geology,wadi,40,1.397817594378984
is a type of,Domain,2.4 Geology,shale,39,1.3628721545195095
is a type of,Domain,2.4 Geology,dune,39,1.3628721545195095
is a type of,Domain,2.4 Geology,Province,38,1.3279267146600349
is a type of,Domain,2.4 Geology,gold,38,1.3279267146600349
is a type of,Domain,2.4 Geology,valley,37,1.2929812748005602
is a type of,Domain,2.4 Geology,feldspar,37,1.2929812748005602
is a type of,Domain,2.4 Geology,coast,37,1.2929812748005602
is a type of,Domain,2.4 Geology,complex,36,1.2580358349410856
