freq,fpm,rel,ref#,text type,value
1959,68.45811668471075,65.0,137,Domain,3.2.3 Coastal Engineering
1282,44.80005389984644,128.1,137,Domain,0 General
877,30.647150756759228,41.8,137,Domain,2.7.1 Meteorology
781,27.292388530249664,47.8,137,Domain,2.7.2 Climatology
576,20.12857335905737,140.1,137,Domain,2.4 Geology
457,15.970066015779894,44.7,137,Domain,2.10 Oceanography
300,10.48363195784238,105.0,137,Domain,3.2.2 Hydraulic Engineering
276,9.644941401214991,75.7,137,Domain,2.2.2 Botany
204,7.128869731332819,107.4,137,Domain,3.1 Marine Engineering
199,6.954142532035446,58.4,137,Domain,3.2.5.3 Air Quality Management
184,6.429960934143327,93.2,137,Domain,3.5.1 Renewable Energy
184,6.429960934143327,44.8,137,Domain,3.3  Agricultural Engineering
175,6.115451975408056,63.0,137,Domain,2.5 Hydrology
155,5.416543178218563,125.3,137,Domain,2.2.3 Zoology
24,0.8386905566273904,65.8,137,Genre,Informational website
11,0.3843998384542206,98.3,137,Genre,Law
2765,96.62414121144727,91.0,137,Editor,Academic/Research/Educational
2309,80.68902063552686,116.6,137,Editor,Business/NGO
368,12.859921868286653,82.6,137,Editor,Government
296,10.343850198404482,126.2,137,Editor,Other
211,7.3734878103491415,85.3,137,Editor,Unknown/NA editor
30,1.0483631957842379,166.7,137,Genre,News
41,1.4327630342384587,50.7,137,Genre,Thesis
66,2.306399030725324,110.2,137,Genre,Others
229,8.002505727819685,61.0,137,Genre,Report
136,4.752579820888546,49.1,137,Domain,3.2.5.2 Water Treatment and Supply
114,3.9837801439801046,93.2,137,Domain,3.2.5.1 Waste Management
114,3.9837801439801046,55.4,137,Domain,2.8 Ecology
112,3.9138892642611554,51.3,137,Domain,2.6 Chemistry
76,2.6558534293200697,41.7,137,Domain,1 Environmental Protection
56,1.9569446321305777,35.3,137,Domain,2.9 Soil Sciences
55,1.921999192271103,88.5,137,Domain,3.4 Chemical Engineering
52,1.8171628726926794,29.2,137,Domain,3.5 Energy Engineering
47,1.6424356733953063,33.4,137,Domain,2.1 Geography
163,5.69610669709436,159.5,137,Domain,3.2.1 Transport and Infrastructure Engineering
43,1.502653913957408,35.3,137,Domain,3.2.4 Mining Engineering
33,1.153199515362662,30.9,137,Domain,2.2.5 Molecular Biology
22,0.7687996769084412,26.0,137,Domain,1.1 Environmental Law
21,0.7338542370489667,53.6,137,Domain,2.3 Physics
7,0.2446180790163222,84.1,137,Domain,2.2.4 Microbiology
3,0.1048363195784238,49.5,137,Domain,3.2.5.4 Soil Quality Management
2,0.06989087971894921,41.8,137,Domain,1.2 Environmental Education
2019,70.55484307627921,118.8,137,Genre,Lexicographical material
1938,67.72426244766177,89.3,137,Genre,Article
1591,55.59819481642409,107.0,137,Genre,Book
36,1.2580358349410856,39.1,137,Domain,3.2.5 Environmental Engineering
515,17.99690152762942,97.8,141,Domain,3.2.5 Environmental Engineering
529,18.486137685662065,74.8,141,Domain,2.2.3 Zoology
535,18.69581032481891,51.4,141,Domain,1 Environmental Protection
563,19.6742826408842,47.9,141,Domain,2.8 Ecology
733,25.61500741699488,105.1,141,Domain,3.2.4 Mining Engineering
966,33.75729490425246,60.8,141,Domain,2.5 Hydrology
1214,42.42376398940217,62.3,141,Domain,3.2.5.3 Air Quality Management
1296,45.28929005787908,212.5,141,Domain,2.2.5 Molecular Biology
478,16.703920252828862,134.5,141,Domain,3.4 Chemical Engineering
1500,52.418159789211906,214.5,141,Domain,3.2.5.1 Waste Management
1768,61.783537671551095,173.8,141,Domain,3.5 Energy Engineering
1788,62.48244646874059,30.6,141,Domain,2.10 Oceanography
1992,69.6113162000734,159.6,141,Domain,2.6 Chemistry
2263,79.08153040199103,143.0,141,Domain,3.2.5.2 Water Treatment and Supply
2533,88.51679916404916,107.9,141,Domain,3.3  Agricultural Engineering
2597,90.75330731505554,124.6,141,Domain,2.2.2 Botany
4514,157.74371552566834,48.3,141,Domain,2.7.2 Climatology
5649,197.406789766172,32.8,141,Domain,3.2.3 Coastal Engineering
1660,58.00943016672784,70.6,141,Domain,2.4 Geology
473,16.52919305353149,41.9,141,Domain,3.5.1 Renewable Energy
431,15.061484579433552,26.4,141,Domain,3.2.2 Hydraulic Engineering
384,13.419048906038247,35.4,141,Domain,3.1 Marine Engineering
163,5.69610669709436,79.9,141,Genre,Informational website
235,8.212178366976532,51.9,141,Genre,Thesis
252,8.806250844587598,75.3,141,Genre,Others
2728,95.33115993664671,129.9,141,Genre,Report
6877,240.31978991360685,56.6,141,Genre,Article
9702,339.04065751662256,116.7,141,Genre,Book
13212,461.69915142337845,139.0,141,Genre,Lexicographical material
5,0.174727199297373,8.5,141,Domain,2.8.1 Human Ecology
9,0.3145089587352714,61.2,141,Domain,Unknown/NA domain
10,0.349454398594746,44.9,141,Domain,1.3 Sustainable Tourism
19,0.6639633573300174,69.4,141,Domain,1.2 Environmental Education
23,0.8037451167679158,66.3,141,Domain,3.2.5.4 Soil Quality Management
74,2.5859625496011205,155.4,141,Domain,2.2.4 Microbiology
81,2.8305806286174424,37.9,141,Domain,2.2 Biology
92,3.2149804670716633,41.1,141,Domain,2.3 Physics
179,6.2552337348459535,37.1,141,Domain,1.1 Environmental Law
227,7.932614848100735,28.2,141,Domain,2.1 Geography
266,9.295487002620245,29.3,141,Domain,2.9 Soil Sciences
271,9.470214201917617,46.4,141,Domain,3.2.1 Transport and Infrastructure Engineering
5942,207.64580364499807,49.5,141,Domain,2.7.1 Meteorology
47,1.6424356733953063,75.1,141,Genre,Law
8168,285.43435277218856,142.8,141,Domain,0 General
28,0.9784723160652888,27.8,141,Genre,News
17,0.5940724776110683,70.0,141,Genre,Patent
9,0.3145089587352714,91.5,141,Genre,Unknown/NA genre
9,0.3145089587352714,91.5,141,User,Unknown/NA user
166,5.800943016672784,62.0,141,User,Unknown/NA user
4117,143.87037590145692,87.4,141,User,General public
13365,467.04580372187803,140.2,141,User,Semi-expert
15616,545.7079888455553,83.3,141,User,Expert
9,0.3145089587352714,91.5,141,Editor,Unknown/NA editor
835,29.179442282661295,63.6,141,Editor,Other
940,32.84871346790613,67.9,141,Editor,Unknown/NA editor
3103,108.4356998839497,124.5,141,Editor,Government
13438,469.5968208316197,121.4,141,Editor,Business/NGO
14948,522.3644350194264,87.9,141,Editor,Academic/Research/Educational
3,0.1048363195784238,16.9,141,Genre,Leaflet
109,3.8090529446827315,58.8,149,Domain,2.3 Physics
90,3.145089587352714,22.5,149,Domain,1.1 Environmental Law
43,1.502653913957408,24.3,149,Domain,2.2 Biology
38,1.3279267146600349,78.4,149,Domain,2.8.1 Human Ecology
33,1.153199515362662,114.9,149,Domain,3.2.5.4 Soil Quality Management
4,0.13978175943789842,10.1,149,Domain,2.2.4 Microbiology
3,0.1048363195784238,16.3,149,Domain,1.3 Sustainable Tourism
3,0.1048363195784238,13.2,149,Domain,1.2 Environmental Education
10000,349.45439859474607,123.8,149,Genre,Lexicographical material
134,4.682688941169597,30.7,149,Domain,3.2.5 Environmental Engineering
9216,322.0571737449179,89.3,149,Genre,Article
1958,68.42317124485128,109.7,149,Genre,Report
328,11.46210427390767,85.2,149,Genre,Thesis
202,7.05897885161387,71.0,149,Genre,Others
141,4.927307020185919,682.7,149,Genre,Patent
86,3.005307827914816,49.6,149,Genre,Informational website
41,1.4327630342384587,47.9,149,Genre,News
15,0.5241815978921189,28.2,149,Genre,Law
5,0.174727199297373,33.1,149,Genre,Leaflet
13834,483.43521501597166,95.7,149,Editor,Academic/Research/Educational
6290,219.80681671609526,89.0,149,Genre,Book
196,6.849306212457021,33.5,149,Domain,2.2.3 Zoology
210,7.338542370489667,31.5,149,Domain,2.1 Geography
256,8.946032604025499,50.7,149,Domain,2.2.5 Molecular Biology
5060,176.82392568894147,50.9,149,Domain,2.7.1 Meteorology
3659,127.86536444581756,47.3,149,Domain,2.7.2 Climatology
2453,85.72116397529119,50.7,149,Domain,2.10 Oceanography
2103,73.49026002447509,108.0,149,Domain,2.4 Geology
1265,44.20598142223537,93.5,149,Domain,3.2.2 Hydraulic Engineering
1143,39.94263775937947,87.2,149,Domain,3.2.5.2 Water Treatment and Supply
985,34.42125826158249,105.3,149,Domain,3.5.1 Renewable Energy
948,33.12827698678193,72.1,149,Domain,2.5 Hydrology
720,25.160716698821712,69.6,149,Domain,2.6 Chemistry
687,24.00751718345905,42.6,149,Domain,3.2.5.3 Air Quality Management
677,23.658062784864306,34.8,149,Domain,3.3  Agricultural Engineering
610,21.31671831427951,35.3,149,Domain,2.2.2 Botany
603,21.072100235263186,71.5,149,Domain,3.5 Energy Engineering
508,17.7522834486131,87.7,149,Domain,3.2.5.1 Waste Management
480,16.773811132547806,53.4,149,Domain,3.1 Marine Engineering
480,16.773811132547806,49.3,149,Domain,2.8 Ecology
475,16.599083933250437,82.2,149,Domain,3.2.4 Mining Engineering
474,16.564138493390963,97.9,149,Domain,3.2.1 Transport and Infrastructure Engineering
473,16.52919305353149,62.9,149,Domain,2.9 Soil Sciences
438,15.306102658449875,148.8,149,Domain,3.4 Chemical Engineering
368,12.859921868286653,42.6,149,Domain,1 Environmental Protection
10240,357.8413041610199,108.8,149,Editor,Business/NGO
5821,203.41740542200168,122.8,149,Domain,0 General
1874,65.4877542966554,88.5,149,Editor,Government
1050,36.69271185244833,94.1,149,Editor,Other
1284,44.86994477956539,109.2,149,Editor,Unknown/NA editor
9661,337.60789448238415,67.6,149,Domain,3.2.3 Coastal Engineering
14631,511.2867305839729,91.8,149,User,Expert
10027,350.39792547095186,123.7,149,User,Semi-expert
3424,119.65318607884103,85.5,149,User,General public
200,6.989087971894921,87.9,149,User,Unknown/NA user
185,6.464906374002801,287.5,153,Editor,Government
31,1.0833086356437125,86.8,153,Editor,Unknown/NA editor
9,0.3145089587352714,26.6,153,Editor,Other
290,10.134177559247634,101.4,153,Editor,Business/NGO
415,14.50235754168196,85.7,153,User,Expert
344,12.021231311659264,78.4,153,Editor,Academic/Research/Educational
5,0.174727199297373,42.8,153,Genre,Thesis
180,6.290179174705428,131.9,153,Domain,0 General
144,5.0321433397643425,593.2,153,Domain,3.5 Energy Engineering
138,4.822470700607496,61.9,153,Domain,2.7.2 Climatology
98,3.4246531062285106,259.6,153,Domain,3.2.5.2 Water Treatment and Supply
94,3.2848713467906125,22.9,153,Domain,3.2.3 Coastal Engineering
90,3.145089587352714,31.4,153,Domain,2.7.1 Meteorology
54,1.8870537524116284,96.3,153,Domain,2.4 Geology
47,1.6424356733953063,157.8,153,Domain,2.6 Chemistry
44,1.5375993538168824,263.7,153,Domain,3.2.5.1 Waste Management
39,1.3628721545195095,69.6,153,Domain,3.3  Agricultural Engineering
38,1.3279267146600349,81.7,153,Domain,3.2.5.3 Air Quality Management
34,1.1881449552221366,68.4,153,Domain,2.2.2 Botany
27,0.9435268762058142,124.7,153,Domain,2.9 Soil Sciences
27,0.9435268762058142,160.1,153,Domain,2.2.3 Zoology
25,0.8736359964868651,92.8,153,Domain,3.5.1 Renewable Energy
18,0.6290179174705428,12.9,153,Domain,2.10 Oceanography
118,4.123561903418003,37.6,153,Genre,Article
180,6.290179174705428,332.0,153,Genre,Report
221,7.722942208943887,102.9,153,Genre,Book
331,11.566940593486093,134.9,153,Genre,Lexicographical material
1,0.034945439859474604,5.2,153,Domain,2.1 Geography
4,0.13978175943789842,10.3,153,Domain,3.2.2 Hydraulic Engineering
4,0.13978175943789842,247.6,153,Genre,Law
6,0.2096726391568476,47.7,153,Domain,3.2.5 Environmental Engineering
9,0.3145089587352714,23.8,153,Domain,2.5 Hydrology
10,0.349454398594746,40.2,153,Domain,1 Environmental Protection
12,0.4193452783136952,82.5,153,Domain,2.2.5 Molecular Biology
12,0.4193452783136952,42.8,153,Domain,2.8 Ecology
13,0.45429071817316985,50.2,153,Domain,3.1 Marine Engineering
16,0.5591270377515937,96.2,153,Domain,3.2.4 Mining Engineering
7,0.2446180790163222,82.6,153,Domain,3.4 Chemical Engineering
334,11.671776913064518,135.7,153,User,Semi-expert
103,3.599380305525884,84.7,153,User,General public
7,0.2446180790163222,101.2,153,User,Unknown/NA user
9,0.3145089587352714,19.2,161,Domain,3.2.5 Environmental Engineering
4,0.13978175943789842,20.1,161,Domain,2.3 Physics
1361,47.56074364874493,136.3,161,Genre,Article
629,21.980681671609524,80.5,161,Genre,Lexicographical material
346,12.091122191378213,50.6,161,Genre,Book
223,7.792833088662836,11165.1,161,Genre,Patent
121,4.228398222996426,70.1,161,Genre,Report
42,1.4677084740979334,152.6,161,Genre,Others
11,0.3843998384542206,29.6,161,Genre,Thesis
2,0.06989087971894921,11.9,161,Genre,Informational website
1652,57.72986664785204,118.2,161,Editor,Academic/Research/Educational
643,22.469917829642167,70.6,161,Editor,Business/NGO
13,0.45429071817316985,20.7,161,Domain,2.2.3 Zoology
338,11.811558672502416,313.4,161,Editor,Other
23,0.8037451167679158,20.2,161,Editor,Unknown/NA editor
79,2.760689748898493,38.6,161,Editor,Government
16,0.5591270377515937,19.8,161,Domain,2.9 Soil Sciences
22,0.7687996769084412,69.6,161,Domain,3.4 Chemical Engineering
881,30.786932516197126,57.5,161,Domain,3.2.3 Coastal Engineering
603,21.072100235263186,56.5,161,Domain,2.7.1 Meteorology
326,11.39221339418872,39.3,161,Domain,2.7.2 Climatology
309,10.798140916577653,307.8,161,Domain,3.5.1 Renewable Energy
296,10.343850198404482,58.2,161,Domain,0 General
257,8.980978043884972,49.5,161,Domain,2.10 Oceanography
234,8.177232927117057,258.7,161,Domain,3.5 Energy Engineering
231,8.072396607538634,372.6,161,Domain,3.2.4 Mining Engineering
19,0.6639633573300174,26.5,161,Domain,2.1 Geography
165,5.76599757681331,116.9,161,Domain,2.5 Hydrology
106,3.704216625104308,61.2,161,Domain,3.2.5.3 Air Quality Management
105,3.6692711852448334,50.3,161,Domain,2.4 Geology
104,3.634325745385359,73.9,161,Domain,3.2.5.2 Water Treatment and Supply
102,3.5644348656664095,164.1,161,Domain,3.2.5.1 Waste Management
88,3.075198707633765,60.6,161,Domain,3.2.2 Hydraulic Engineering
67,2.3413444705847986,60.4,161,Domain,2.6 Chemistry
64,2.2365081510063747,30.7,161,Domain,3.3  Agricultural Engineering
62,2.166617271287425,33.5,161,Domain,2.2.2 Botany
57,1.9918900719900523,61.6,161,Domain,1 Environmental Protection
54,1.8870537524116284,51.6,161,Domain,2.8 Ecology
49,1.7123265531142553,94.3,161,Domain,3.2.1 Transport and Infrastructure Engineering
45,1.572544793676357,83.0,161,Domain,2.2.5 Molecular Biology
135,4.717634381029072,139.8,161,Domain,3.1 Marine Engineering
38,1.3279267146600349,172.6,161,User,Unknown/NA user
371,12.964758187865078,47.3,161,User,Semi-expert
374,13.069594507443501,96.6,161,User,General public
1952,68.21349860569441,126.7,161,User,Expert
4058,141.80859494974794,91.7,165,Domain,2.4 Geology
24806,866.856581154127,76.4,165,Domain,3.2.3 Coastal Engineering
11110,388.24383683876283,49.2,165,Domain,2.7.1 Meteorology
8882,310.38539683185337,82.4,165,Domain,0 General
7733,270.2330864333171,44.0,165,Domain,2.7.2 Climatology
7331,256.1850196098083,66.7,165,Domain,2.10 Oceanography
3400,118.81449552221363,86.6,165,Domain,2.2.2 Botany
554,19.359773682148926,50.3,165,Domain,3.2.1 Transport and Infrastructure Engineering
2317,80.96858415440265,77.5,165,Domain,2.5 Hydrology
1625,56.786339771646226,194.8,165,Genre,Thesis
577,20.163518798916844,93.5,165,Genre,Others
461,16.10984777521779,122.7,165,Genre,Informational website
170,5.940724776110683,91.7,165,Genre,News
84,2.9354169481958667,256.6,165,Genre,Leaflet
62,2.166617271287425,138.5,165,Genre,Patent
26,0.9085814363463397,22.6,165,Genre,Law
4,0.13978175943789842,22.1,165,Genre,Unknown/NA genre
31098,1086.7332887499413,99.3,165,Editor,Academic/Research/Educational
5279,184.47697701816642,115.0,165,Editor,Government
2834,99.03537656175102,111.2,165,Editor,Unknown/NA editor
4,0.13978175943789842,22.1,165,Editor,Unknown/NA editor
3852,134.60983433869617,99.6,165,Genre,Report
13649,476.9703086419688,89.1,165,Genre,Book
17016,594.6316046488198,97.2,165,Genre,Lexicographical material
23771,830.6880508995708,106.2,165,Genre,Article
2315,80.8986932746837,75.3,165,Domain,3.2.2 Hydraulic Engineering
2058,71.91771523079873,69.1,165,Domain,3.2.5.2 Water Treatment and Supply
1749,61.11957431422108,47.7,165,Domain,3.2.5.3 Air Quality Management
1544,53.955759143028786,75.5,165,Domain,3.1 Marine Engineering
1258,43.96136334321905,53.5,165,Domain,2.6 Chemistry
1185,41.4103462334774,90.0,165,Domain,3.2.5.1 Waste Management
1142,39.907692319519995,66.8,165,Domain,2.9 Soil Sciences
1099,38.405038405562586,49.6,165,Domain,2.8 Ecology
1087,37.985693127248894,82.8,165,Domain,3.2.4 Mining Engineering
1067,37.2867843300594,55.7,165,Domain,3.5 Energy Engineering
1062,37.112057130762025,49.9,165,Domain,3.5.1 Renewable Energy
1019,35.60940321680462,76.5,165,Domain,2.2.3 Zoology
2791,97.53272264779362,63.1,165,Domain,3.3  Agricultural Engineering
992,34.6658763405988,50.6,165,Domain,1 Environmental Protection
592,20.687700396808964,147.2,165,Domain,2.2 Biology
478,16.703920252828862,48.2,165,Domain,3.2.5 Environmental Engineering
449,15.690502496904097,29.6,165,Domain,2.1 Geography
336,11.741667792783467,36.9,165,Domain,1.1 Environmental Law
219,7.653051329224938,32.7,165,Domain,3.4 Chemical Engineering
111,3.8789438244016807,26.3,165,Domain,2.3 Physics
81,2.8305806286174424,90.3,165,Domain,2.2.4 Microbiology
59,2.0617809517090016,53.5,165,Domain,2.8.1 Human Ecology
35,1.223090395081611,53.6,165,Domain,3.2.5.4 Soil Quality Management
20,0.698908797189492,38.8,165,Domain,1.2 Environmental Education
4,0.13978175943789842,14.4,165,Domain,Unknown/NA domain
2,0.06989087971894921,4.8,165,Domain,1.3 Sustainable Tourism
741,25.89457093587068,64.5,165,Domain,2.2.5 Molecular Biology
19052,665.7805202027101,93.4,165,Editor,Business/NGO
3030,105.88468277420804,125.3,165,Editor,Other
17310,604.9055639675054,98.5,165,User,Semi-expert
36067,1260.3771794116703,104.4,165,User,Expert
7616,266.1444699697586,87.8,165,User,General public
300,10.48363195784238,60.8,165,User,Unknown/NA user
4,0.13978175943789842,22.1,165,User,Unknown/NA user
188,6.569742693581225,67.4,168,Editor,Academic/Research/Educational
20,0.698908797189492,88.1,168,Editor,Unknown/NA editor
4,0.13978175943789842,9.8,168,Editor,Government
334,11.671776913064518,183.8,168,Editor,Business/NGO
1,0.034945439859474604,2.9,168,Genre,Report
41,1.4327630342384587,20.6,168,Genre,Article
169,5.905779336251208,120.4,168,Domain,2.7.2 Climatology
136,4.752579820888546,158.1,168,Domain,0 General
120,4.1934527831369515,339.6,168,Domain,2.4 Geology
46,1.6074902335358316,17.7,168,Domain,3.2.3 Coastal Engineering
10,0.349454398594746,41.9,168,Domain,2.5 Hydrology
8,0.27956351887579683,27.3,168,Domain,3.2.5.3 Air Quality Management
7,0.2446180790163222,65.8,168,Domain,2.2.3 Zoology
7,0.2446180790163222,8.0,168,Domain,2.10 Oceanography
6,0.2096726391568476,19.1,168,Domain,2.2.2 Botany
4,0.13978175943789842,16.8,168,Domain,3.2.5.2 Water Treatment and Supply
4,0.13978175943789842,16.3,168,Domain,3.2.2 Hydraulic Engineering
3,0.1048363195784238,37.9,168,Domain,3.2.5 Environmental Engineering
3,0.1048363195784238,18.4,168,Domain,3.1 Marine Engineering
2,0.06989087971894921,11.3,168,Domain,2.8 Ecology
1,0.034945439859474604,9.5,168,Domain,3.2.5.1 Waste Management
378,13.2093762668814,242.4,168,Genre,Lexicographical material
124,4.33323454257485,90.9,168,Genre,Book
2,0.06989087971894921,59.7,168,Genre,Informational website
364,12.720140108848755,232.7,168,User,Semi-expert
99,3.4595985460879852,128.1,168,User,General public
83,2.900471508336392,27.0,168,User,Expert
222,7.7578876488033615,123.0,168,Domain,2.7.1 Meteorology
148,5.171925099202241,155.3,172,User,General public
239,8.351960126414431,123.9,172,User,Semi-expert
286,9.994395799809736,75.4,172,User,Expert
3,0.1048363195784238,44.3,172,Genre,Others
3,0.1048363195784238,32.8,172,Genre,Thesis
9,0.3145089587352714,2503.8,172,Genre,Leaflet
90,3.145089587352714,211.9,172,Genre,Report
109,3.8090529446827315,44.4,172,Genre,Article
134,4.682688941169597,79.7,172,Genre,Book
324,11.32232251446977,168.5,172,Genre,Lexicographical material
1,0.034945439859474604,7.9,172,Domain,3.2.5.1 Waste Management
2,0.06989087971894921,49.1,172,Domain,2.3 Physics
2,0.06989087971894921,8.8,172,Domain,2.6 Chemistry
2,0.06989087971894921,9.3,172,Domain,2.8 Ecology
2,0.06989087971894921,20.9,172,Domain,3.2.5 Environmental Engineering
2,0.06989087971894921,30.9,172,Domain,3.4 Chemical Engineering
7,0.2446180790163222,23.6,172,Domain,3.2.2 Hydraulic Engineering
1,0.034945439859474604,203.5,172,Genre,Patent
7,0.2446180790163222,55.2,172,Domain,3.2.4 Mining Engineering
12,0.4193452783136952,63.3,172,Domain,1 Environmental Protection
12,0.4193452783136952,33.8,172,Domain,3.2.5.3 Air Quality Management
13,0.45429071817316985,45.2,172,Domain,3.2.5.2 Water Treatment and Supply
16,0.5591270377515937,81.0,172,Domain,3.1 Marine Engineering
16,0.5591270377515937,86.4,172,Domain,3.5 Energy Engineering
17,0.5940724776110683,58.9,172,Domain,2.5 Hydrology
26,0.9085814363463397,24.5,172,Domain,2.10 Oceanography
27,0.9435268762058142,63.2,172,Domain,3.3  Agricultural Engineering
58,2.026835511849527,135.7,172,Domain,2.4 Geology
111,3.8789438244016807,65.3,172,Domain,2.7.2 Climatology
124,4.33323454257485,56.8,172,Domain,2.7.1 Meteorology
189,6.6046881334407,181.6,172,Domain,0 General
235,8.212178366976532,74.9,172,Domain,3.2.3 Coastal Engineering
9,0.3145089587352714,54.5,172,Domain,2.9 Soil Sciences
299,10.448686517982907,133.5,172,Editor,Business/NGO
223,7.792833088662836,64.8,172,Editor,Academic/Research/Educational
105,3.6692711852448334,208.3,172,Editor,Government
37,1.2929812748005602,132.2,172,Editor,Unknown/NA editor
9,0.3145089587352714,33.9,172,Editor,Other
15,0.5241815978921189,39.6,172,Domain,2.2.2 Botany
41,1.4327630342384587,65.7,180,User,Unknown/NA user
1365,47.70052540818283,124.4,180,User,General public
2490,87.01414525009176,112.1,180,User,Semi-expert
3853,134.64477977855563,88.2,180,User,Expert
240,8.386905566273903,78.5,180,Editor,Other
413,14.43246666196301,128.1,180,Editor,Unknown/NA editor
629,21.980681671609524,108.4,180,Editor,Government
2536,88.62163548362759,98.3,180,Editor,Business/NGO
3931,137.37052408759465,99.3,180,Editor,Academic/Research/Educational
15,0.5241815978921189,102.9,180,Genre,Law
25,0.8736359964868651,106.6,180,Genre,News
55,1.921999192271103,70.5,180,Genre,Others
105,3.6692711852448334,221.0,180,Genre,Informational website
189,6.6046881334407,179.3,180,Genre,Thesis
630,22.015627111468998,128.8,180,Genre,Report
1913,66.8506264511749,98.8,180,Genre,Book
230,8.037451167679158,76.1,180,Domain,2.6 Chemistry
255,8.911087164166023,66.3,180,Domain,2.5 Hydrology
300,10.48363195784238,59.4,180,Domain,2.2.2 Botany
322,11.25243163475082,56.6,180,Domain,3.3  Agricultural Engineering
390,13.628721545195093,68.5,180,Domain,2.4 Geology
535,18.69581032481891,113.3,180,Domain,3.2.5.3 Air Quality Management
771,26.94293413165492,54.5,180,Domain,2.10 Oceanography
1031,36.028748495118315,74.4,180,Domain,0 General
1763,61.608810472253715,77.9,180,Domain,2.7.2 Climatology
218,7.618105889365463,56.9,180,Domain,3.2.5.2 Water Treatment and Supply
2091,73.07091474616139,71.9,180,Domain,2.7.1 Meteorology
2371,82.85563790681428,56.8,180,Domain,3.2.3 Coastal Engineering
204,7.128869731332819,71.6,180,Domain,2.8 Ecology
160,5.591270377515936,63.4,180,Domain,1 Environmental Protection
144,5.0321433397643425,36.4,180,Domain,3.2.2 Hydraulic Engineering
2106,73.5950963440535,74.5,180,Genre,Article
2711,94.73708745903565,122.5,180,Genre,Lexicographical material
2,0.06989087971894921,37.1,180,Domain,1.3 Sustainable Tourism
3,0.1048363195784238,45.3,180,Domain,1.2 Environmental Education
4,0.13978175943789842,47.6,180,Domain,3.2.5.4 Soil Quality Management
5,0.174727199297373,43.4,180,Domain,2.2.4 Microbiology
14,0.4892361580326444,25.8,180,Domain,2.3 Physics
34,1.1881449552221366,65.7,180,Domain,2.2 Biology
70,2.446180790163222,35.9,180,Domain,2.1 Geography
70,2.446180790163222,41.3,180,Domain,3.2.5.1 Waste Management
78,2.725744309039019,52.8,180,Domain,2.2.5 Molecular Biology
81,2.8305806286174424,47.9,180,Domain,3.2.4 Mining Engineering
84,2.9354169481958667,31.9,180,Domain,3.1 Marine Engineering
84,2.9354169481958667,59.3,180,Domain,3.2.1 Transport and Infrastructure Engineering
91,3.1800350272121887,71.3,180,Domain,3.2.5 Environmental Engineering
93,3.249925906931138,54.3,180,Domain,2.2.3 Zoology
99,3.4595985460879852,40.2,180,Domain,3.5 Energy Engineering
104,3.634325745385359,47.3,180,Domain,2.9 Soil Sciences
115,4.018725583839579,42.0,180,Domain,3.5.1 Renewable Energy
118,4.123561903418003,100.8,180,Domain,1.1 Environmental Law
118,4.123561903418003,137.1,180,Domain,3.4 Chemical Engineering
7,0.2446180790163222,41.0,184,User,Unknown/NA user
463,16.17973865493674,99.6,184,User,Unknown/NA user
11868,414.73248025224456,145.2,184,User,General public
18976,663.12466677339,114.7,184,User,Semi-expert
26423,923.3633574068974,81.2,184,User,Expert
7,0.2446180790163222,41.0,184,Editor,Unknown/NA editor
591,20.65275495694949,47.2,184,Domain,3.2.4 Mining Engineering
634,22.155408870906896,49.9,184,Domain,2.2.3 Zoology
661,23.098935747112712,103.5,184,Domain,3.4 Chemical Engineering
759,26.523588853341224,46.5,184,Domain,2.9 Soil Sciences
777,27.152606770811765,70.9,184,Domain,2.2.5 Molecular Biology
778,27.18755221067124,41.6,184,Domain,1 Environmental Protection
860,30.053078279148156,44.1,184,Domain,3.1 Marine Engineering
1028,35.92391217553989,56.2,184,Domain,3.5 Energy Engineering
1147,40.08241951881737,54.3,184,Domain,2.8 Ecology
1342,46.89678029141491,106.8,184,Domain,3.2.5.1 Waste Management
1366,47.735470848042304,46.5,184,Domain,3.2.2 Hydraulic Engineering
1451,50.70583323609765,71.5,184,Domain,3.5.1 Renewable Energy
1754,61.294301513518455,61.5,184,Domain,2.5 Hydrology
1764,61.6437559121132,78.6,184,Domain,2.6 Chemistry
1974,68.98229828260287,69.4,184,Domain,3.2.5.2 Water Treatment and Supply
2624,91.69683419126136,70.0,184,Domain,2.2.2 Botany
2840,99.24504920090786,81.1,184,Domain,3.2.5.3 Air Quality Management
3093,108.08624548535494,73.2,184,Domain,2.4 Geology
3230,112.87377074610296,76.6,184,Domain,3.3  Agricultural Engineering
5799,202.6486057450932,55.3,184,Domain,2.10 Oceanography
8927,311.95794162552977,86.8,184,Domain,0 General
12455,435.24545344975616,74.2,184,Domain,2.7.2 Climatology
15100,527.6761418780665,48.7,184,Domain,3.2.3 Coastal Engineering
15799,552.1030043398392,73.2,184,Domain,2.7.1 Meteorology
506,17.682392568894148,35.0,184,Domain,2.1 Geography
468,16.354465854234114,49.4,184,Domain,3.2.5 Environmental Engineering
393,13.733557864773518,45.3,184,Domain,1.1 Environmental Law
2084,72.82629666714507,91.5,184,Editor,Other
2901,101.37672103233582,120.8,184,Editor,Unknown/NA editor
3596,125.66380173467066,83.1,184,Editor,Government
23054,805.6321705203275,120.0,184,Editor,Business/NGO
26095,911.9012531329897,88.5,184,Editor,Academic/Research/Educational
7,0.2446180790163222,41.0,184,Genre,Unknown/NA genre
